AMBITO_NOMBRE,EMBALSE_NOMBRE,FECHA,AGUA_TOTAL,AGUA_ACTUAL,ELECTRICO_FLAG
"Miño - Sil","Bao","11/09/10 00:00:00","238,00","157,00",1
"Miño - Sil","Bao","11/16/10 00:00:00","238,00","167,00",1
"Miño - Sil","Bao","11/23/10 00:00:00","238,00","172,00",1
"Miño - Sil","Bao","11/30/10 00:00:00","238,00","177,00",1
"Miño - Sil","Bao","12/07/10 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","12/14/10 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","12/21/10 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","12/28/10 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","01/04/11 00:00:00","238,00","186,00",1
"Miño - Sil","Bao","01/11/11 00:00:00","238,00","200,00",1
"Miño - Sil","Bao","01/18/11 00:00:00","238,00","204,00",1
"Miño - Sil","Bao","01/25/11 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","02/01/11 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","02/08/11 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","02/15/11 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","02/22/11 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","03/01/11 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","03/08/11 00:00:00","238,00","215,00",1
"Miño - Sil","Bao","03/15/11 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","03/22/11 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","03/29/11 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","04/05/11 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","04/12/11 00:00:00","238,00","211,00",1
"Miño - Sil","Bao","04/19/11 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","04/26/11 00:00:00","238,00","204,00",1
"Miño - Sil","Bao","05/03/11 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","05/10/11 00:00:00","238,00","211,00",1
"Miño - Sil","Bao","05/17/11 00:00:00","238,00","215,00",1
"Miño - Sil","Bao","05/24/11 00:00:00","238,00","215,00",1
"Miño - Sil","Bao","05/31/11 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","06/07/11 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","06/14/11 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","06/21/11 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","06/28/11 00:00:00","238,00","221,00",1
"Miño - Sil","Bao","07/05/11 00:00:00","238,00","221,00",1
"Miño - Sil","Bao","07/12/11 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","07/19/11 00:00:00","238,00","214,00",1
"Miño - Sil","Bao","07/26/11 00:00:00","238,00","210,00",1
"Miño - Sil","Bao","08/02/11 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","08/09/11 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","08/16/11 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","08/23/11 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","08/30/11 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","09/06/11 00:00:00","238,00","187,00",1
"Miño - Sil","Bao","09/13/11 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","09/20/11 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","09/27/11 00:00:00","238,00","172,00",1
"Miño - Sil","Bao","10/04/11 00:00:00","238,00","166,00",1
"Miño - Sil","Bao","10/11/11 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","10/18/11 00:00:00","238,00","156,00",1
"Miño - Sil","Bao","10/25/11 00:00:00","238,00","154,00",1
"Miño - Sil","Bao","11/01/11 00:00:00","238,00","161,00",1
"Miño - Sil","Bao","11/08/11 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","11/15/11 00:00:00","238,00","163,00",1
"Miño - Sil","Bao","11/22/11 00:00:00","238,00","176,00",1
"Miño - Sil","Bao","11/29/11 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","12/06/11 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","12/13/11 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","12/20/11 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","12/27/11 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","01/03/12 00:00:00","238,00","169,00",1
"Miño - Sil","Bao","01/10/12 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","01/17/12 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","01/24/12 00:00:00","238,00","156,00",1
"Miño - Sil","Bao","01/31/12 00:00:00","238,00","157,00",1
"Miño - Sil","Bao","02/07/12 00:00:00","238,00","160,00",1
"Miño - Sil","Bao","02/14/12 00:00:00","238,00","165,00",1
"Miño - Sil","Bao","02/21/12 00:00:00","238,00","165,00",1
"Miño - Sil","Bao","02/28/12 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","03/06/12 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","03/13/12 00:00:00","238,00","177,00",1
"Miño - Sil","Bao","03/20/12 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","03/27/12 00:00:00","238,00","176,00",1
"Miño - Sil","Bao","04/03/12 00:00:00","238,00","170,00",1
"Miño - Sil","Bao","04/10/12 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","04/17/12 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","04/24/12 00:00:00","238,00","160,00",1
"Miño - Sil","Bao","05/01/12 00:00:00","238,00","161,00",1
"Miño - Sil","Bao","05/08/12 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","05/15/12 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","05/22/12 00:00:00","238,00","194,00",1
"Miño - Sil","Bao","05/29/12 00:00:00","238,00","214,00",1
"Miño - Sil","Bao","06/05/12 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","06/12/12 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","06/19/12 00:00:00","238,00","214,00",1
"Miño - Sil","Bao","06/26/12 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","07/03/12 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","07/10/12 00:00:00","238,00","204,00",1
"Miño - Sil","Bao","07/17/12 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","07/24/12 00:00:00","238,00","190,00",1
"Miño - Sil","Bao","07/31/12 00:00:00","238,00","177,00",1
"Miño - Sil","Bao","08/07/12 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","08/14/12 00:00:00","238,00","150,00",1
"Miño - Sil","Bao","08/21/12 00:00:00","238,00","143,00",1
"Miño - Sil","Bao","08/28/12 00:00:00","238,00","137,00",1
"Miño - Sil","Bao","09/04/12 00:00:00","238,00","128,00",1
"Miño - Sil","Bao","09/11/12 00:00:00","238,00","116,00",1
"Miño - Sil","Bao","09/18/12 00:00:00","238,00","107,00",1
"Miño - Sil","Bao","09/25/12 00:00:00","238,00","105,00",1
"Miño - Sil","Bao","10/02/12 00:00:00","238,00","101,00",1
"Miño - Sil","Bao","10/09/12 00:00:00","238,00","92,00",1
"Miño - Sil","Bao","10/16/12 00:00:00","238,00","84,00",1
"Miño - Sil","Bao","10/23/12 00:00:00","238,00","81,00",1
"Miño - Sil","Bao","10/30/12 00:00:00","238,00","78,00",1
"Miño - Sil","Bao","11/06/12 00:00:00","238,00","75,00",1
"Miño - Sil","Bao","11/13/12 00:00:00","238,00","74,00",1
"Miño - Sil","Bao","11/20/12 00:00:00","238,00","115,00",1
"Miño - Sil","Bao","11/27/12 00:00:00","238,00","142,00",1
"Miño - Sil","Bao","12/04/12 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","12/11/12 00:00:00","238,00","186,00",1
"Miño - Sil","Bao","12/18/12 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","12/25/12 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","01/01/13 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","01/08/13 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","01/15/13 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","01/22/13 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","01/29/13 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","02/05/13 00:00:00","238,00","193,00",1
"Miño - Sil","Bao","02/12/13 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","02/19/13 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","02/26/13 00:00:00","238,00","194,00",1
"Miño - Sil","Bao","03/05/13 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","03/12/13 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","03/19/13 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","03/26/13 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","04/02/13 00:00:00","238,00","219,00",1
"Miño - Sil","Bao","04/09/13 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","04/16/13 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","04/23/13 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","04/30/13 00:00:00","238,00","214,00",1
"Miño - Sil","Bao","05/07/13 00:00:00","238,00","218,00",1
"Miño - Sil","Bao","05/14/13 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","05/21/13 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","05/28/13 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","06/04/13 00:00:00","238,00","199,00",1
"Miño - Sil","Bao","06/11/13 00:00:00","238,00","202,00",1
"Miño - Sil","Bao","06/18/13 00:00:00","238,00","194,00",1
"Miño - Sil","Bao","06/25/13 00:00:00","238,00","192,00",1
"Miño - Sil","Bao","07/02/13 00:00:00","238,00","186,00",1
"Miño - Sil","Bao","07/09/13 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","07/16/13 00:00:00","238,00","176,00",1
"Miño - Sil","Bao","07/23/13 00:00:00","238,00","169,00",1
"Miño - Sil","Bao","07/30/13 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","08/06/13 00:00:00","238,00","156,00",1
"Miño - Sil","Bao","08/13/13 00:00:00","238,00","163,00",1
"Miño - Sil","Bao","08/20/13 00:00:00","238,00","174,00",1
"Miño - Sil","Bao","08/27/13 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","09/03/13 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","09/10/13 00:00:00","238,00","200,00",1
"Miño - Sil","Bao","09/17/13 00:00:00","238,00","199,00",1
"Miño - Sil","Bao","09/24/13 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","10/01/13 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","10/08/13 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","10/15/13 00:00:00","238,00","170,00",1
"Miño - Sil","Bao","10/22/13 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","10/29/13 00:00:00","238,00","167,00",1
"Miño - Sil","Bao","11/05/13 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","11/12/13 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","11/19/13 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","11/26/13 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","12/03/13 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","12/10/13 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","12/17/13 00:00:00","238,00","177,00",1
"Miño - Sil","Bao","12/24/13 00:00:00","238,00","166,00",1
"Miño - Sil","Bao","12/31/13 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","01/07/14 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","01/14/14 00:00:00","238,00","199,00",1
"Miño - Sil","Bao","01/21/14 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","01/28/14 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","02/04/14 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","02/11/14 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","02/18/14 00:00:00","238,00","219,00",1
"Miño - Sil","Bao","02/25/14 00:00:00","238,00","210,00",1
"Miño - Sil","Bao","03/04/14 00:00:00","238,00","219,00",1
"Miño - Sil","Bao","03/11/14 00:00:00","238,00","215,00",1
"Miño - Sil","Bao","03/18/14 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","03/25/14 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","04/01/14 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","04/08/14 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","04/15/14 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","04/22/14 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","04/29/14 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","05/06/14 00:00:00","238,00","191,00",1
"Miño - Sil","Bao","05/13/14 00:00:00","238,00","176,00",1
"Miño - Sil","Bao","05/20/14 00:00:00","238,00","168,00",1
"Miño - Sil","Bao","05/27/14 00:00:00","238,00","168,00",1
"Miño - Sil","Bao","06/03/14 00:00:00","238,00","166,00",1
"Miño - Sil","Bao","06/10/14 00:00:00","238,00","160,00",1
"Miño - Sil","Bao","06/17/14 00:00:00","238,00","153,00",1
"Miño - Sil","Bao","06/24/14 00:00:00","238,00","151,00",1
"Miño - Sil","Bao","07/01/14 00:00:00","238,00","145,00",1
"Miño - Sil","Bao","07/08/14 00:00:00","238,00","148,00",1
"Miño - Sil","Bao","07/15/14 00:00:00","238,00","149,00",1
"Miño - Sil","Bao","07/22/14 00:00:00","238,00","151,00",1
"Miño - Sil","Bao","07/29/14 00:00:00","238,00","154,00",1
"Miño - Sil","Bao","08/05/14 00:00:00","238,00","155,00",1
"Miño - Sil","Bao","08/12/14 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","08/19/14 00:00:00","238,00","161,00",1
"Miño - Sil","Bao","08/26/14 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","09/02/14 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","09/09/14 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","09/16/14 00:00:00","238,00","190,00",1
"Miño - Sil","Bao","09/23/14 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","09/30/14 00:00:00","238,00","195,00",1
"Miño - Sil","Bao","10/07/14 00:00:00","238,00","192,00",1
"Miño - Sil","Bao","10/14/14 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","10/21/14 00:00:00","238,00","187,00",1
"Miño - Sil","Bao","10/28/14 00:00:00","238,00","194,00",1
"Miño - Sil","Bao","11/04/14 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","11/11/14 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","11/18/14 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","11/25/14 00:00:00","238,00","202,00",1
"Miño - Sil","Bao","12/02/14 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","12/09/14 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","12/16/14 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","12/23/14 00:00:00","238,00","187,00",1
"Miño - Sil","Bao","12/30/14 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","01/06/15 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","01/13/15 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","01/20/15 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","01/27/15 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","02/03/15 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","02/10/15 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","02/17/15 00:00:00","238,00","188,00",1
"Miño - Sil","Bao","02/24/15 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","03/03/15 00:00:00","238,00","192,00",1
"Miño - Sil","Bao","03/10/15 00:00:00","238,00","199,00",1
"Miño - Sil","Bao","03/17/15 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","03/24/15 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","03/31/15 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","04/07/15 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","04/14/15 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","04/21/15 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","04/28/15 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","05/05/15 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","05/12/15 00:00:00","238,00","219,00",1
"Miño - Sil","Bao","05/19/15 00:00:00","238,00","230,00",1
"Miño - Sil","Bao","05/26/15 00:00:00","238,00","225,00",1
"Miño - Sil","Bao","06/02/15 00:00:00","238,00","220,00",1
"Miño - Sil","Bao","06/09/15 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","06/16/15 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","06/23/15 00:00:00","238,00","205,00",1
"Miño - Sil","Bao","06/30/15 00:00:00","238,00","196,00",1
"Miño - Sil","Bao","07/07/15 00:00:00","238,00","186,00",1
"Miño - Sil","Bao","07/14/15 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","07/21/15 00:00:00","238,00","185,00",1
"Miño - Sil","Bao","07/28/15 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","08/04/15 00:00:00","238,00","187,00",1
"Miño - Sil","Bao","08/11/15 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","08/18/15 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","08/25/15 00:00:00","238,00","173,00",1
"Miño - Sil","Bao","09/01/15 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","09/08/15 00:00:00","238,00","177,00",1
"Miño - Sil","Bao","09/15/15 00:00:00","238,00","177,00",1
"Miño - Sil","Bao","09/22/15 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","09/29/15 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","10/06/15 00:00:00","238,00","181,00",1
"Miño - Sil","Bao","10/13/15 00:00:00","238,00","175,00",1
"Miño - Sil","Bao","10/20/15 00:00:00","238,00","163,00",1
"Miño - Sil","Bao","10/27/15 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","11/03/15 00:00:00","238,00","158,00",1
"Miño - Sil","Bao","11/10/15 00:00:00","238,00","163,00",1
"Miño - Sil","Bao","11/17/15 00:00:00","238,00","167,00",1
"Miño - Sil","Bao","11/24/15 00:00:00","238,00","167,00",1
"Miño - Sil","Bao","12/01/15 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","12/08/15 00:00:00","238,00","168,00",1
"Miño - Sil","Bao","12/15/15 00:00:00","238,00","162,00",1
"Miño - Sil","Bao","12/22/15 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","12/29/15 00:00:00","238,00","153,00",1
"Miño - Sil","Bao","01/05/16 00:00:00","238,00","159,00",1
"Miño - Sil","Bao","01/12/16 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","01/19/16 00:00:00","238,00","214,00",1
"Miño - Sil","Bao","01/26/16 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","02/02/16 00:00:00","238,00","210,00",1
"Miño - Sil","Bao","02/09/16 00:00:00","238,00","200,00",1
"Miño - Sil","Bao","02/16/16 00:00:00","238,00","218,00",1
"Miño - Sil","Bao","02/23/16 00:00:00","238,00","215,00",1
"Miño - Sil","Bao","03/01/16 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","03/08/16 00:00:00","238,00","212,00",1
"Miño - Sil","Bao","03/15/16 00:00:00","238,00","214,00",1
"Miño - Sil","Bao","03/22/16 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","03/29/16 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","04/05/16 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","04/12/16 00:00:00","238,00","222,00",1
"Miño - Sil","Bao","04/19/16 00:00:00","238,00","224,00",1
"Miño - Sil","Bao","04/26/16 00:00:00","238,00","218,00",1
"Miño - Sil","Bao","05/03/16 00:00:00","238,00","203,00",1
"Miño - Sil","Bao","05/10/16 00:00:00","238,00","208,00",1
"Miño - Sil","Bao","05/17/16 00:00:00","238,00","215,00",1
"Miño - Sil","Bao","05/24/16 00:00:00","238,00","216,00",1
"Miño - Sil","Bao","05/31/16 00:00:00","238,00","222,00",1
"Miño - Sil","Bao","06/07/16 00:00:00","238,00","229,00",1
"Miño - Sil","Bao","06/14/16 00:00:00","238,00","226,00",1
"Miño - Sil","Bao","06/21/16 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","06/28/16 00:00:00","238,00","204,00",1
"Miño - Sil","Bao","07/05/16 00:00:00","238,00","197,00",1
"Miño - Sil","Bao","07/12/16 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","07/19/16 00:00:00","238,00","178,00",1
"Miño - Sil","Bao","07/26/16 00:00:00","238,00","166,00",1
"Miño - Sil","Bao","08/02/16 00:00:00","238,00","152,00",1
"Miño - Sil","Bao","08/09/16 00:00:00","238,00","140,00",1
"Miño - Sil","Bao","08/16/16 00:00:00","238,00","126,00",1
"Miño - Sil","Bao","08/23/16 00:00:00","238,00","116,00",1
"Miño - Sil","Bao","08/30/16 00:00:00","238,00","114,00",1
"Miño - Sil","Bao","09/06/16 00:00:00","238,00","115,00",1
"Miño - Sil","Bao","09/13/16 00:00:00","238,00","106,00",1
"Miño - Sil","Bao","09/20/16 00:00:00","238,00","105,00",1
"Miño - Sil","Bao","09/27/16 00:00:00","238,00","103,00",1
"Miño - Sil","Bao","10/04/16 00:00:00","238,00","109,00",1
"Miño - Sil","Bao","10/11/16 00:00:00","238,00","113,00",1
"Miño - Sil","Bao","10/18/16 00:00:00","238,00","119,00",1
"Miño - Sil","Bao","10/25/16 00:00:00","238,00","119,00",1
"Miño - Sil","Bao","11/01/16 00:00:00","238,00","104,00",1
"Miño - Sil","Bao","11/08/16 00:00:00","238,00","98,00",1
"Miño - Sil","Bao","11/15/16 00:00:00","238,00","88,00",1
"Miño - Sil","Bao","11/22/16 00:00:00","238,00","88,00",1
"Miño - Sil","Bao","11/29/16 00:00:00","238,00","105,00",1
"Miño - Sil","Bao","12/06/16 00:00:00","238,00","125,00",1
"Miño - Sil","Bao","12/13/16 00:00:00","238,00","143,00",1
"Miño - Sil","Bao","12/20/16 00:00:00","238,00","155,00",1
"Miño - Sil","Bao","12/27/16 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","01/03/17 00:00:00","238,00","168,00",1
"Miño - Sil","Bao","01/10/17 00:00:00","238,00","183,00",1
"Miño - Sil","Bao","01/17/17 00:00:00","238,00","182,00",1
"Miño - Sil","Bao","01/24/17 00:00:00","238,00","184,00",1
"Miño - Sil","Bao","01/31/17 00:00:00","238,00","166,00",1
"Miño - Sil","Bao","02/07/17 00:00:00","238,00","158,00",1
"Miño - Sil","Bao","02/14/17 00:00:00","238,00","161,00",1
"Miño - Sil","Bao","02/21/17 00:00:00","238,00","164,00",1
"Miño - Sil","Bao","02/28/17 00:00:00","238,00","163,00",1
"Miño - Sil","Bao","03/07/17 00:00:00","238,00","160,00",1
"Miño - Sil","Bao","03/14/17 00:00:00","238,00","149,00",1
"Miño - Sil","Bao","03/21/17 00:00:00","238,00","142,00",1
"Miño - Sil","Bao","03/28/17 00:00:00","238,00","132,00",1
"Miño - Sil","Bao","04/04/17 00:00:00","238,00","134,00",1
"Miño - Sil","Bao","04/11/17 00:00:00","238,00","136,00",1
"Miño - Sil","Bao","04/18/17 00:00:00","238,00","136,00",1
"Miño - Sil","Bao","04/25/17 00:00:00","238,00","134,00",1
"Miño - Sil","Bao","05/02/17 00:00:00","238,00","125,00",1
"Miño - Sil","Bao","05/09/17 00:00:00","238,00","120,00",1
"Miño - Sil","Bao","05/16/17 00:00:00","238,00","119,00",1
"Miño - Sil","Bao","05/23/17 00:00:00","238,00","118,00",1
"Miño - Sil","Bao","05/30/17 00:00:00","238,00","120,00",1
"Miño - Sil","Bao","06/06/17 00:00:00","238,00","122,00",1
"Miño - Sil","Bao","06/13/17 00:00:00","238,00","124,00",1
"Miño - Sil","Bao","06/20/17 00:00:00","238,00","129,00",1
"Miño - Sil","Bao","06/27/17 00:00:00","238,00","138,00",1
"Miño - Sil","Bao","07/04/17 00:00:00","238,00","131,00",1
"Miño - Sil","Bao","07/11/17 00:00:00","238,00","126,00",1
"Miño - Sil","Bao","07/18/17 00:00:00","238,00","125,00",1
"Miño - Sil","Bao","07/25/17 00:00:00","238,00","125,00",1
"Miño - Sil","Bao","08/01/17 00:00:00","238,00","119,00",1
"Miño - Sil","Bao","08/08/17 00:00:00","238,00","116,00",1
"Miño - Sil","Bao","08/15/17 00:00:00","238,00","107,00",1
"Miño - Sil","Bao","08/22/17 00:00:00","238,00","104,00",1
"Miño - Sil","Bao","08/29/17 00:00:00","238,00","107,00",1
"Miño - Sil","Bao","09/05/17 00:00:00","238,00","104,00",1
"Miño - Sil","Bao","09/12/17 00:00:00","238,00","101,00",1
"Miño - Sil","Bao","09/19/17 00:00:00","238,00","91,00",1
"Miño - Sil","Bao","09/26/17 00:00:00","238,00","77,00",1
"Miño - Sil","Bao","10/03/17 00:00:00","238,00","72,00",1
"Miño - Sil","Bao","10/10/17 00:00:00","238,00","81,00",1
"Miño - Sil","Bao","10/17/17 00:00:00","238,00","88,00",1
"Miño - Sil","Bao","10/24/17 00:00:00","238,00","85,00",1
"Miño - Sil","Bao","10/31/17 00:00:00","238,00","87,00",1
"Miño - Sil","Bao","11/07/17 00:00:00","238,00","86,00",1
"Miño - Sil","Bao","11/14/17 00:00:00","238,00","89,00",1
"Miño - Sil","Bao","11/21/17 00:00:00","238,00","92,00",1
"Miño - Sil","Bao","11/28/17 00:00:00","238,00","100,00",1
"Miño - Sil","Bao","12/05/17 00:00:00","238,00","109,00",1
"Miño - Sil","Bao","12/12/17 00:00:00","238,00","120,00",1
"Miño - Sil","Bao","12/19/17 00:00:00","238,00","120,00",1
"Miño - Sil","Bao","12/26/17 00:00:00","238,00","122,00",1
"Miño - Sil","Bao","01/02/18 00:00:00","238,00","112,00",1
"Miño - Sil","Bao","01/09/18 00:00:00","238,00","114,00",1
"Miño - Sil","Bao","01/16/18 00:00:00","238,00","127,00",1
"Miño - Sil","Bao","01/23/18 00:00:00","238,00","139,00",1
"Miño - Sil","Bao","01/30/18 00:00:00","238,00","157,00",1
"Miño - Sil","Bao","02/06/18 00:00:00","238,00","165,00",1
"Miño - Sil","Bao","02/13/18 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","02/20/18 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","02/27/18 00:00:00","238,00","189,00",1
"Miño - Sil","Bao","03/06/18 00:00:00","238,00","180,00",1
"Miño - Sil","Bao","03/13/18 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","03/20/18 00:00:00","238,00","179,00",1
"Miño - Sil","Bao","03/27/18 00:00:00","238,00","186,00",1
"Miño - Sil","Bao","04/03/18 00:00:00","238,00","171,00",1
"Miño - Sil","Bao","04/10/18 00:00:00","238,00","186,00",1
"Miño - Sil","Bao","04/17/18 00:00:00","238,00","198,00",1
"Miño - Sil","Bao","04/24/18 00:00:00","238,00","201,00",1
"Miño - Sil","Bao","05/01/18 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","05/08/18 00:00:00","238,00","217,00",1
"Miño - Sil","Bao","05/15/18 00:00:00","238,00","213,00",1
"Miño - Sil","Bao","05/22/18 00:00:00","238,00","209,00",1
"Miño - Sil","Bao","05/29/18 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","06/05/18 00:00:00","238,00","206,00",1
"Miño - Sil","Bao","06/12/18 00:00:00","238,00","207,00",1
"Miño - Sil","Bao","06/19/18 00:00:00","238,00","211,00",1
